user_id,total_orders,max_order_number,avg_days_between_orders,prior_order_items,prior_unique_products,prior_reordered_items,prior_orders,order_id,latest_order_number,latest_order_dow,latest_order_hour,latest_days_since_prior_order
406,5,5,17.0,62,62,9,4,1732187,5,2,13,5.0
407,5,5,16.75,73,73,12,4,1281623,5,1,12,8.0
408,5,5,28.0,36,36,4,4,1309059,5,0,21,30.0
409,87,87,4.22093023255814,850,818,692,86,1392440,87,1,9,7.0
410,29,29,6.142857142857143,566,562,365,28,654116,29,5,17,16.0
411,12,12,19.818181818181817,62,62,42,11,2050098,12,1,18,30.0
412,5,5,21.25,37,37,0,4,1048290,5,4,17,20.0
413,21,21,8.0,238,238,143,20,2761369,21,2,11,4.0
414,4,4,26.666666666666668,28,28,2,3,1363964,4,4,16,20.0
415,7,7,16.666666666666668,50,50,26,6,1918388,7,4,7,30.0
416,4,4,27.666666666666668,21,21,6,3,2070379,4,1,7,30.0
417,10,10,20.22222222222222,81,81,20,9,1560176,10,3,15,14.0
418,9,9,22.25,167,164,60,8,3073553,9,6,17,13.0
419,25,25,10.166666666666666,68,68,38,24,1449813,25,1,12,21.0
420,23,23,11.136363636363637,128,125,59,22,1266894,23,5,7,8.0
421,4,4,21.333333333333332,16,16,3,3,437145,4,1,12,30.0
422,28,28,9.296296296296296,270,267,195,27,2185735,28,4,11,30.0
423,43,43,8.69047619047619,100,98,70,42,1676841,43,2,13,7.0
424,5,5,18.5,7,7,3,4,1088553,5,2,14,30.0
425,8,8,14.714285714285714,99,99,29,7,1902284,8,5,9,21.0
426,14,14,16.076923076923077,40,40,31,13,1643238,14,2,12,30.0
427,9,9,21.0,43,43,20,8,65467,9,1,10,30.0
428,4,4,30.0,28,28,3,3,2314209,4,5,16,30.0
429,30,30,11.931034482758621,100,97,53,29,1899614,30,4,14,16.0
430,9,9,10.375,61,61,20,8,2608193,9,6,14,6.0
431,10,10,8.555555555555555,11,11,9,9,539212,10,5,10,7.0
432,53,53,6.480769230769231,445,429,321,52,488785,53,0,19,7.0
433,6,6,19.2,32,32,7,5,3194530,6,3,18,22.0
434,5,5,11.25,34,34,9,4,484245,5,0,14,8.0
435,14,14,14.461538461538462,145,145,97,13,1101383,14,0,15,14.0
436,17,17,9.625,48,47,22,16,3407461,17,1,8,7.0
437,20,20,16.526315789473685,185,185,51,19,2236871,20,3,13,14.0
438,12,12,8.727272727272727,169,169,95,11,2029736,12,5,14,10.0
439,10,10,19.333333333333332,129,129,33,9,2372519,10,2,16,30.0
440,19,19,8.555555555555555,44,43,27,18,2247264,19,0,17,11.0
441,15,15,21.5,68,68,40,14,1454689,15,3,22,25.0
442,13,13,18.5,159,159,66,12,2623337,13,3,11,9.0
443,11,11,14.5,141,141,53,10,2651333,11,4,18,8.0
444,43,43,5.619047619047619,1181,1108,1023,42,113754,43,5,10,7.0
445,5,5,21.75,22,22,5,4,1990335,5,1,11,30.0
446,9,9,24.0,26,26,5,8,1848722,9,6,16,30.0
447,6,6,18.2,17,17,7,5,668032,6,2,7,30.0
448,34,34,10.181818181818182,447,427,348,33,1110720,34,6,22,6.0
449,22,22,10.142857142857142,114,114,58,21,3244965,22,4,18,1.0
450,18,18,16.764705882352942,187,187,98,17,2730481,18,5,16,26.0
451,33,33,9.28125,242,242,192,32,1032696,33,2,9,6.0
452,25,25,5.75,301,293,149,24,1439514,25,0,20,19.0
453,14,14,18.307692307692307,97,91,66,13,1881413,14,1,9,21.0
454,55,55,6.407407407407407,658,645,501,54,2769206,55,3,14,7.0
455,8,8,3.5714285714285716,66,66,15,7,3355968,8,0,10,8.0
456,7,7,18.166666666666668,29,29,7,6,2908601,7,5,10,30.0
457,5,5,18.5,62,62,27,4,2212127,5,0,16,7.0
458,15,15,14.928571428571429,160,149,129,14,1945605,15,3,9,9.0
459,24,24,11.869565217391305,111,108,86,23,683205,24,6,12,8.0
460,4,4,27.666666666666668,38,38,7,3,1098067,4,0,14,30.0
461,5,5,29.5,19,19,10,4,2890507,5,5,15,30.0
462,60,60,5.711864406779661,1144,1036,979,59,2519594,60,3,15,4.0
463,8,8,19.0,85,85,23,7,1493300,8,5,17,25.0
464,50,50,7.428571428571429,388,383,221,49,476412,50,0,11,7.0
465,41,41,8.25,486,460,324,40,362051,41,5,7,7.0
466,32,32,11.483870967741936,686,686,441,31,3293782,32,5,16,14.0
467,6,6,10.6,55,55,21,5,2151106,6,2,10,15.0
468,7,7,27.166666666666668,20,20,10,6,2046585,7,1,10,23.0
469,9,9,23.25,55,55,20,8,2455208,9,2,13,30.0
470,17,17,7.5625,76,76,46,16,2000464,17,4,15,6.0
471,7,7,10.833333333333334,125,125,39,6,417305,7,5,15,10.0
472,5,5,26.0,8,8,1,4,2010297,5,2,9,30.0
473,12,12,7.7272727272727275,222,200,118,11,1739738,12,0,12,18.0
474,30,30,7.793103448275862,179,177,95,29,293692,30,0,13,30.0
475,29,29,9.464285714285714,175,173,75,28,1714467,29,4,9,11.0
476,17,17,16.0625,216,214,95,16,461914,17,4,10,7.0
477,5,5,12.25,21,20,6,4,3054083,5,2,18,17.0
478,9,9,19.0,70,70,7,8,638714,9,5,17,30.0
479,24,24,13.956521739130435,238,236,154,23,1944317,24,4,20,8.0
480,13,13,4.083333333333333,176,176,69,12,1039817,13,5,13,4.0
481,36,36,10.0,452,429,345,35,1528819,36,0,16,12.0
482,10,10,16.22222222222222,116,116,65,9,836275,10,4,10,2.0
483,10,10,15.0,20,20,16,9,659655,10,3,11,30.0
484,11,11,23.9,38,38,22,10,1439424,11,4,16,0.0
485,13,13,12.083333333333334,143,143,84,12,1956871,13,6,10,10.0
486,13,13,20.25,285,285,165,12,3101204,13,0,15,30.0
487,34,34,9.848484848484848,490,487,329,33,1290287,34,6,21,9.0
488,7,7,24.166666666666668,112,112,27,6,2479559,7,0,21,30.0
489,8,8,17.142857142857142,83,83,20,7,29983,8,1,0,30.0
490,4,4,19.666666666666668,4,4,1,3,149666,4,3,13,30.0
491,4,4,27.333333333333332,31,31,7,3,1191993,4,3,16,30.0
492,6,6,9.8,57,57,29,5,68117,6,6,17,7.0
493,8,8,11.571428571428571,74,74,33,7,1108486,8,1,10,4.0
494,4,4,19.0,103,103,28,3,3126335,4,0,10,30.0
495,25,25,13.416666666666666,308,299,191,24,1614375,25,0,12,12.0
496,83,83,3.4146341463414633,452,433,344,82,3387692,83,0,8,2.0
497,10,10,11.88888888888889,160,160,85,9,863691,10,3,15,30.0
498,13,13,20.5,134,134,41,12,543041,13,5,18,30.0
499,7,7,5.0,59,59,13,6,188500,7,4,16,6.0
500,4,4,15.666666666666666,38,38,15,3,1455788,4,1,11,15.0
501,7,7,24.833333333333332,69,69,27,6,3395420,7,1,18,30.0
502,8,8,17.571428571428573,160,133,91,7,709201,8,0,20,30.0
503,37,37,10.0,334,333,205,36,1490499,37,1,16,8.0
504,5,5,25.0,30,30,7,4,54762,5,4,12,30.0
505,4,4,20.666666666666668,13,13,1,3,2055323,4,5,16,30.0
506,5,5,25.5,12,12,2,4,395479,5,4,22,26.0
507,8,8,9.142857142857142,133,133,33,7,1324947,8,5,12,11.0
508,20,20,11.631578947368421,238,238,153,19,891657,20,3,16,5.0
509,12,12,20.181818181818183,156,156,83,11,2692766,12,2,12,4.0
510,10,10,5.666666666666667,54,54,9,9,3112323,10,1,12,13.0
511,6,6,22.6,53,53,11,5,797018,6,6,18,30.0
512,5,5,20.25,57,57,15,4,707985,5,2,9,30.0
513,4,4,12.666666666666666,8,8,0,3,2298416,4,3,11,30.0
514,6,6,9.8,24,24,12,5,1011563,6,1,9,17.0
515,20,20,12.421052631578947,70,69,40,19,3241378,20,0,13,1.0
516,94,94,3.924731182795699,900,848,734,93,1241495,94,6,12,5.0
517,5,5,9.0,32,32,19,4,2831272,5,6,12,14.0
518,6,6,24.4,17,17,8,5,672357,6,5,9,30.0
519,11,11,15.6,24,22,18,10,1949670,11,3,17,12.0
520,30,30,11.206896551724139,245,238,140,29,2101076,30,0,8,7.0
521,7,7,23.166666666666668,25,25,10,6,1302095,7,4,12,30.0
522,11,11,23.1,64,64,24,10,1112531,11,4,13,15.0
523,13,13,20.25,59,59,24,12,2542317,13,4,10,30.0
524,6,6,26.4,69,69,31,5,2588977,6,3,17,30.0
525,37,37,10.0,196,194,121,36,2346527,37,0,14,11.0
526,5,5,17.25,155,155,81,4,2569637,5,1,13,14.0
527,4,4,29.333333333333332,7,7,3,3,497783,4,1,11,30.0
528,35,35,10.411764705882353,494,480,367,34,229361,35,0,11,6.0
529,51,51,6.38,324,317,193,50,1545001,51,5,16,5.0
530,4,4,7.0,49,49,3,3,2337367,4,0,16,5.0
531,30,30,11.793103448275861,164,164,104,29,3363870,30,3,8,15.0
532,5,5,23.5,59,59,15,4,1409734,5,1,10,22.0
533,5,5,21.25,41,41,8,4,17906,5,2,14,30.0
534,8,8,17.142857142857142,13,13,5,7,1379536,8,0,10,0.0
535,29,29,8.714285714285714,200,200,96,28,1267591,29,2,8,13.0
536,4,4,25.333333333333332,25,25,3,3,3276697,4,0,15,16.0
537,6,6,13.8,20,20,1,5,944071,6,5,10,30.0
538,27,27,13.115384615384615,226,226,110,26,3004135,27,2,22,12.0
539,18,18,17.764705882352942,159,156,99,17,606811,18,1,18,8.0
540,6,6,14.0,46,46,2,5,2724968,6,1,13,30.0
541,6,6,22.4,27,27,3,5,1043105,6,0,13,30.0
542,4,4,14.666666666666666,12,12,3,3,1726118,4,0,16,5.0
543,12,12,13.545454545454545,124,124,59,11,1901134,12,0,13,21.0
544,5,5,15.75,22,22,3,4,2063685,5,4,16,1.0
545,5,5,12.0,47,47,11,4,1229133,5,4,18,5.0
546,7,7,26.166666666666668,13,13,8,6,1340939,7,3,12,22.0
547,11,11,5.8,209,209,96,10,1074772,11,0,18,1.0
548,8,8,19.0,68,68,23,7,1461409,8,3,17,30.0
549,11,11,16.9,79,79,25,10,1291650,11,3,17,21.0
550,5,5,13.5,121,121,47,4,1608919,5,3,13,8.0
551,11,11,20.8,86,86,26,10,1036348,11,4,17,30.0
552,13,13,13.0,70,70,48,12,1820107,13,5,7,11.0
553,10,10,20.77777777777778,119,116,33,9,1803743,10,5,15,28.0
554,7,7,25.666666666666668,70,70,28,6,1445911,7,0,12,21.0
555,12,12,18.545454545454547,94,93,47,11,2405239,12,2,8,30.0
556,4,4,3.0,32,32,0,3,3259141,4,6,17,0.0
557,6,6,25.4,59,59,11,5,2377342,6,0,14,30.0
558,28,28,7.185185185185185,314,309,147,27,451330,28,5,12,1.0
559,23,23,12.454545454545455,255,245,164,22,1527883,23,6,12,13.0
560,35,35,7.735294117647059,163,157,128,34,2019153,35,1,10,7.0
561,5,5,20.75,7,7,2,4,3235100,5,6,8,30.0
562,52,52,4.568627450980392,64,58,51,51,3125190,52,4,11,2.0
563,6,6,11.6,42,42,7,5,3065466,6,2,10,8.0
564,10,10,23.77777777777778,177,177,79,9,2080645,10,3,17,17.0
565,6,6,17.2,17,17,4,5,2101825,6,1,16,29.0
566,14,14,19.846153846153847,141,140,49,13,3357236,14,2,20,30.0
567,22,22,15.047619047619047,278,275,166,21,241538,22,0,20,11.0
568,11,11,15.0,75,75,24,10,2178585,11,1,16,8.0
569,4,4,30.0,3,3,1,3,3158741,4,3,8,30.0
570,7,7,17.333333333333332,68,68,23,6,2379791,7,0,17,22.0
571,7,7,19.5,74,74,29,6,271797,7,0,16,10.0
572,4,4,8.0,23,23,8,3,1609767,4,3,16,1.0
573,16,16,13.733333333333333,81,80,46,15,1144354,16,1,10,30.0
574,12,12,15.181818181818182,96,96,43,11,599014,12,1,16,8.0
575,5,5,22.0,9,9,2,4,1232929,5,4,21,20.0
576,7,7,26.833333333333332,47,47,19,6,587740,7,6,12,30.0
577,6,6,13.8,60,59,19,5,1241717,6,2,8,4.0
578,4,4,17.666666666666668,34,34,15,3,877079,4,3,7,23.0
579,4,4,28.333333333333332,15,15,0,3,3360645,4,5,9,30.0
580,22,22,15.333333333333334,232,232,87,21,2127621,22,6,17,10.0
581,4,4,30.0,28,28,1,3,1887969,4,4,20,30.0
582,22,22,15.142857142857142,361,354,228,21,1044486,22,6,14,25.0
583,35,35,9.823529411764707,703,688,483,34,3100473,35,6,11,30.0
584,9,9,12.125,65,65,35,8,2576004,9,3,9,2.0
585,12,12,19.272727272727273,53,52,23,11,2244404,12,4,14,10.0
586,5,5,20.5,28,28,10,4,29486,5,5,18,26.0
587,13,13,12.583333333333334,107,107,31,12,3054234,13,6,8,13.0
588,19,19,12.555555555555555,144,144,54,18,123641,19,4,13,29.0
589,5,5,14.75,72,72,31,4,2104476,5,0,12,7.0
590,5,5,12.5,36,36,11,4,3025259,5,0,9,30.0
591,8,8,3.4285714285714284,15,15,1,7,2150770,8,4,9,6.0
592,5,5,21.25,32,32,7,4,530341,5,4,9,30.0
593,18,18,16.352941176470587,33,32,26,17,2918511,18,6,20,4.0
594,6,6,28.2,17,17,6,5,2713339,6,3,13,30.0
595,8,8,24.428571428571427,54,54,13,7,3263278,8,3,18,30.0
596,65,65,5.625,793,770,593,64,203528,65,6,12,5.0
597,8,8,23.0,94,94,44,7,1816326,8,4,12,15.0
598,8,8,11.0,21,21,6,7,3409156,8,4,11,20.0
599,33,33,5.40625,84,82,53,32,1859940,33,4,17,1.0
600,8,8,8.857142857142858,138,138,91,7,102931,8,1,16,8.0
601,10,10,15.666666666666666,92,92,37,9,1094091,10,4,8,28.0
602,8,8,8.0,32,32,18,7,2372949,8,2,17,14.0
603,6,6,21.8,81,81,10,5,1220744,6,2,14,14.0
604,28,28,12.518518518518519,405,405,210,27,205105,28,0,12,29.0
605,6,6,19.0,167,167,65,5,3733,6,1,17,30.0
606,31,31,9.766666666666667,172,169,71,30,2857725,31,0,22,14.0
607,11,11,16.6,97,97,51,10,339577,11,1,17,7.0
608,14,14,18.615384615384617,53,50,37,13,531078,14,4,21,10.0
609,19,19,18.22222222222222,116,112,65,18,1882095,19,0,10,12.0
610,4,4,11.333333333333334,49,49,16,3,764108,4,6,14,13.0
611,17,17,13.8125,160,153,114,16,3293848,17,5,23,14.0
612,40,40,8.76923076923077,556,549,451,39,2830734,40,5,10,6.0
613,13,13,7.916666666666667,165,160,108,12,1386850,13,1,11,7.0
614,4,4,26.666666666666668,31,31,4,3,2558969,4,1,14,20.0
615,5,5,25.5,33,33,3,4,458905,5,3,17,30.0
616,29,29,10.964285714285714,340,336,184,28,437954,29,0,10,8.0
617,11,11,7.1,79,79,20,10,192822,11,1,20,7.0
618,28,28,10.814814814814815,472,467,222,27,728126,28,0,9,10.0
619,5,5,23.0,4,4,3,4,2413078,5,3,11,30.0
620,6,6,29.6,11,11,8,5,416736,6,4,18,30.0
621,5,5,22.5,119,119,46,4,1886032,5,4,12,30.0
622,6,6,24.2,48,48,23,5,630214,6,0,14,29.0
623,12,12,19.363636363636363,173,173,112,11,2725594,12,5,11,30.0
624,7,7,22.333333333333332,37,37,12,6,1533834,7,0,16,6.0
625,4,4,17.666666666666668,60,60,30,3,821898,4,2,14,30.0
626,95,95,2.74468085106383,808,783,593,94,1017699,95,2,10,5.0
627,4,4,30.0,4,4,1,3,736391,4,2,21,30.0
628,4,4,26.333333333333332,76,76,25,3,1933130,4,0,19,30.0
629,8,8,23.142857142857142,41,41,9,7,1470781,8,0,10,22.0
630,42,42,8.463414634146341,312,298,244,41,2360269,42,1,10,30.0
631,8,8,19.0,56,56,21,7,1237146,8,1,18,6.0
632,6,6,16.0,21,21,5,5,415087,6,3,20,30.0
633,5,5,23.25,15,15,4,4,3128663,5,3,19,16.0
634,12,12,13.363636363636363,85,85,41,11,3298943,12,0,22,8.0
635,24,24,14.782608695652174,99,95,74,23,2535468,24,5,15,30.0
636,22,22,12.952380952380953,30,30,13,21,1866656,22,2,14,28.0
637,18,18,13.588235294117647,124,124,60,17,1974079,18,3,14,9.0
638,21,21,14.2,171,171,90,20,151039,21,0,12,11.0
639,4,4,13.0,56,56,12,3,2125060,4,1,18,14.0
640,4,4,10.333333333333334,26,26,2,3,1619858,4,3,18,5.0
641,30,30,8.206896551724139,307,305,206,29,2081127,30,0,16,5.0
642,7,7,20.5,47,47,13,6,999537,7,5,10,30.0
643,10,10,19.22222222222222,100,100,45,9,162228,10,6,20,30.0
644,4,4,6.333333333333333,9,9,1,3,2342041,4,1,15,7.0
645,40,40,6.717948717948718,223,219,135,39,160588,40,4,11,7.0
646,57,57,6.482142857142857,340,325,286,56,428232,57,5,10,4.0
647,10,10,13.0,69,69,8,9,1224638,10,5,21,24.0
648,5,5,24.0,61,61,12,4,1549043,5,1,8,30.0
649,46,46,8.066666666666666,887,854,708,45,78051,46,6,20,13.0
650,10,10,16.0,100,100,57,9,2316417,10,6,9,7.0
651,15,15,6.071428571428571,124,124,66,14,2914973,15,2,17,8.0
652,96,96,3.610526315789474,497,440,443,95,153911,96,3,14,5.0
653,26,26,12.04,384,382,231,25,1530394,26,6,22,5.0
654,9,9,8.5,13,13,5,8,1018776,9,3,17,15.0
655,79,79,4.67948717948718,681,671,456,78,1408873,79,0,9,2.0
656,4,4,23.0,31,31,10,3,3158092,4,3,1,30.0
657,31,31,9.333333333333334,319,318,130,30,2901230,31,6,19,7.0
658,33,33,11.15625,593,583,462,32,1788231,33,3,14,8.0
659,4,4,21.0,18,18,1,3,2580369,4,1,12,30.0
660,10,10,21.444444444444443,108,108,55,9,2866997,10,4,12,30.0
661,10,10,13.11111111111111,82,82,39,9,1629029,10,5,14,16.0
662,13,13,13.916666666666666,149,149,80,12,1158445,13,4,15,8.0
663,5,5,17.25,17,17,5,4,1184388,5,2,9,19.0
664,8,8,23.714285714285715,57,55,21,7,1261211,8,0,13,19.0
665,22,22,13.095238095238095,80,80,29,21,2976551,22,1,18,1.0
666,4,4,30.0,5,5,0,3,2132462,4,4,11,30.0
667,76,76,4.493333333333333,887,835,704,75,812040,76,0,13,6.0
668,15,15,18.0,217,217,50,14,524582,15,1,11,21.0
669,29,29,8.107142857142858,289,288,124,28,1035261,29,6,7,30.0
670,6,6,19.6,69,69,8,5,3267146,6,6,11,30.0
671,9,9,25.125,189,189,111,8,219986,9,0,16,30.0
672,19,19,14.38888888888889,319,319,236,18,1600279,19,1,18,30.0
673,7,7,18.666666666666668,75,75,26,6,2742254,7,2,15,30.0
674,5,5,7.5,84,84,9,4,2376860,5,1,12,4.0
675,11,11,22.0,79,79,30,10,39629,11,1,19,9.0
676,12,12,21.818181818181817,19,17,12,11,632715,12,0,13,26.0
677,6,6,20.6,6,6,0,5,1735653,6,5,10,23.0
678,22,22,11.571428571428571,346,335,238,21,2496659,22,5,16,4.0
679,9,9,21.0,68,68,35,8,2676901,9,3,16,19.0
680,7,7,19.5,11,11,2,6,1405257,7,1,19,1.0
681,6,6,10.8,94,94,20,5,1078531,6,5,13,13.0
682,20,20,12.736842105263158,67,67,32,19,783434,20,3,8,17.0
683,7,7,20.0,120,117,44,6,2278368,7,3,16,17.0
684,27,27,7.1923076923076925,93,86,78,26,1696391,27,1,9,7.0
685,5,5,20.5,40,40,15,4,143284,5,4,9,16.0
686,4,4,18.0,10,10,3,3,3196397,4,5,16,5.0
687,20,20,13.210526315789474,764,764,568,19,2810951,20,6,14,4.0
688,64,64,4.238095238095238,377,357,272,63,695415,64,2,16,0.0
689,4,4,30.0,49,49,6,3,1204921,4,3,15,30.0
690,100,100,3.393939393939394,851,810,654,99,3327840,100,4,11,2.0
691,23,23,13.772727272727273,45,45,20,22,1379024,23,6,23,16.0
692,12,12,19.818181818181817,101,101,28,11,1842223,12,6,18,23.0
693,6,6,13.4,39,39,5,5,2121710,6,0,8,19.0
694,9,9,22.625,55,54,13,8,2524486,9,6,22,21.0
695,4,4,4.333333333333333,35,35,2,3,1063245,4,5,16,6.0
696,39,39,9.210526315789474,308,298,222,38,2643096,39,2,10,30.0
697,6,6,17.2,6,6,3,5,2451495,6,0,11,26.0
698,6,6,28.6,86,86,36,5,2904666,6,1,14,30.0
699,37,37,9.86111111111111,584,569,414,36,2154325,37,0,10,9.0
700,9,9,2.25,67,67,32,8,3002915,9,6,10,3.0
701,8,8,25.714285714285715,66,66,7,7,1497682,8,2,12,15.0
702,27,27,11.73076923076923,56,55,33,26,1726557,27,4,13,3.0
703,10,10,7.222222222222222,147,147,82,9,261370,10,1,12,7.0
704,7,7,15.5,81,81,35,6,2127707,7,6,19,20.0
705,7,7,17.833333333333332,48,46,11,6,959637,7,5,20,8.0
706,11,11,17.9,93,91,36,10,178418,11,1,15,30.0
707,13,13,19.416666666666668,43,43,18,12,1191841,13,5,10,30.0
708,15,15,20.785714285714285,40,40,23,14,1202012,15,2,11,30.0
709,6,6,6.8,192,192,57,5,1307498,6,0,22,6.0
710,17,17,15.875,160,156,92,16,1054283,17,0,9,14.0
711,6,6,12.8,18,18,8,5,2357159,6,6,10,10.0
712,5,5,30.0,15,15,5,4,219467,5,6,17,30.0
713,16,16,12.8,95,95,24,15,398828,16,2,19,13.0
714,16,16,17.133333333333333,47,47,25,15,1985172,16,6,11,18.0
715,14,14,15.615384615384615,25,25,13,13,1122780,14,5,12,10.0
716,5,5,11.75,45,45,0,4,67479,5,3,21,8.0
717,8,8,9.428571428571429,11,11,3,7,944659,8,1,18,8.0
718,4,4,29.333333333333332,17,17,4,3,921692,4,1,7,30.0
719,73,73,5.027777777777778,912,904,586,72,3107150,73,6,19,2.0
720,24,24,14.608695652173912,309,299,191,23,391588,24,1,13,19.0
721,19,19,10.5,234,227,132,18,1055153,19,0,12,19.0
722,9,9,16.375,75,75,36,8,2059831,9,6,16,30.0
723,14,14,19.384615384615383,278,278,141,13,1368829,14,2,16,12.0
724,4,4,22.333333333333332,20,20,0,3,3096583,4,2,16,30.0
725,10,10,13.11111111111111,110,101,60,9,251996,10,5,11,20.0
726,8,8,19.142857142857142,41,41,16,7,3264066,8,5,16,7.0
727,22,22,16.61904761904762,323,318,250,21,1504712,22,3,17,9.0
728,19,19,17.38888888888889,249,241,105,18,2793933,19,1,9,16.0
729,60,60,6.169491525423729,347,326,314,59,1738759,60,1,10,7.0
730,12,12,18.727272727272727,99,99,33,11,1176544,12,4,12,20.0
731,10,10,14.88888888888889,81,81,29,9,1550154,10,0,9,12.0
732,42,42,8.902439024390244,160,160,71,41,1170109,42,0,10,4.0
733,5,5,19.5,25,25,11,4,1387253,5,1,16,30.0
734,8,8,14.714285714285714,240,240,87,7,2471966,8,4,16,16.0
735,10,10,7.777777777777778,185,185,94,9,1378817,10,6,14,4.0
736,4,4,24.0,55,55,12,3,1166135,4,3,17,30.0
737,16,16,11.333333333333334,112,108,72,15,275130,16,0,12,14.0
738,8,8,25.428571428571427,86,86,38,7,1994195,8,0,14,30.0
739,4,4,30.0,36,36,2,3,2513235,4,0,14,30.0
740,6,6,8.2,75,75,6,5,2286484,6,0,10,14.0
741,30,30,7.827586206896552,276,269,139,29,1436723,30,1,21,8.0
742,14,14,18.076923076923077,115,115,34,13,223389,14,2,19,3.0
743,6,6,16.0,43,43,14,5,60905,6,2,17,26.0
744,6,6,22.0,22,22,5,5,1624388,6,5,11,11.0
745,10,10,8.11111111111111,63,63,18,9,3020209,10,4,14,4.0
746,9,9,16.0,36,36,21,8,1403740,9,2,19,30.0
747,8,8,21.142857142857142,75,75,34,7,3255859,8,2,10,30.0
748,4,4,14.666666666666666,22,22,6,3,553676,4,2,19,17.0
749,10,10,11.777777777777779,88,88,18,9,2726080,10,4,16,4.0
750,4,4,22.0,11,11,1,3,3205651,4,0,17,6.0
751,7,7,29.666666666666668,27,27,15,6,63770,7,2,6,30.0
752,12,12,17.181818181818183,104,104,58,11,2005070,12,3,15,30.0
753,4,4,30.0,41,41,4,3,565931,4,6,13,30.0
754,14,14,20.53846153846154,64,63,35,13,3197269,14,0,12,30.0
755,13,13,10.416666666666666,108,108,52,12,2919312,13,5,14,4.0
756,22,22,8.952380952380953,277,273,129,21,64766,22,1,11,10.0
757,6,6,15.2,42,42,2,5,14287,6,0,16,30.0
758,34,34,9.848484848484848,218,216,130,33,1237487,34,0,18,2.0
759,4,4,25.333333333333332,7,7,1,3,2877517,4,5,15,30.0
760,5,5,11.0,8,8,3,4,1167274,5,4,10,8.0
761,9,9,18.875,84,82,30,8,440384,9,6,9,30.0
762,47,47,7.521739130434782,455,443,316,46,2688906,47,0,16,6.0
763,4,4,21.333333333333332,10,10,1,3,2170508,4,1,17,7.0
764,4,4,9.0,58,58,26,3,2563471,4,2,10,5.0
765,6,6,21.4,17,17,4,5,2914876,6,2,17,8.0
766,16,16,5.333333333333333,137,137,45,15,1750505,16,1,20,4.0
767,32,32,7.67741935483871,276,276,86,31,1556053,32,4,16,9.0
768,34,34,7.151515151515151,422,408,305,33,2667408,34,0,14,13.0
769,13,13,17.666666666666668,90,90,39,12,2112754,13,1,16,15.0
770,5,5,23.0,48,48,6,4,2871469,5,1,16,7.0
771,4,4,23.0,21,21,3,3,2318244,4,3,17,30.0
772,11,11,4.6,44,44,19,10,242483,11,0,10,3.0
773,10,10,18.666666666666668,55,55,11,9,2278226,10,0,3,5.0
774,11,11,10.8,103,103,55,10,49291,11,3,8,23.0
775,9,9,21.75,65,65,35,8,3116656,9,0,6,30.0
776,4,4,22.666666666666668,12,12,3,3,2248477,4,5,15,30.0
777,27,27,13.192307692307692,113,113,83,26,2110387,27,1,12,7.0
778,43,43,4.238095238095238,349,344,185,42,1272828,43,6,18,2.0
779,7,7,24.833333333333332,113,113,28,6,2354554,7,0,8,19.0
780,19,19,6.055555555555555,102,101,50,18,362619,19,0,17,7.0
781,8,8,19.857142857142858,17,17,4,7,1971243,8,3,11,7.0
782,5,5,28.0,58,58,12,4,888267,5,0,11,30.0
783,4,4,25.0,3,3,1,3,980285,4,0,16,30.0
784,8,8,18.285714285714285,68,68,19,7,2208324,8,6,10,9.0
785,11,11,22.7,77,77,23,10,1168266,11,4,9,21.0
786,100,100,3.1818181818181817,1010,906,851,99,90628,100,0,10,2.0
787,41,41,7.65,223,209,125,40,141543,41,0,12,2.0
788,4,4,27.666666666666668,19,19,8,3,3070078,4,0,10,30.0
789,12,12,24.727272727272727,39,39,27,11,303762,12,1,8,21.0
790,5,5,11.75,22,22,7,4,1515554,5,6,21,27.0
791,15,15,3.9285714285714284,80,80,43,14,3183367,15,3,11,1.0
792,9,9,8.75,109,109,45,8,2227916,9,1,16,9.0
793,6,6,20.2,13,13,8,5,1797124,6,4,11,22.0
794,6,6,25.6,41,41,6,5,89381,6,0,13,27.0
795,13,13,18.333333333333332,34,34,18,12,2038177,13,0,13,21.0
796,8,8,16.428571428571427,160,160,82,7,556139,8,5,18,23.0
797,19,19,17.555555555555557,128,128,64,18,670090,19,0,13,30.0
798,13,13,12.5,67,67,51,12,1423050,13,3,15,20.0
799,16,16,7.0,108,102,82,15,2513420,16,3,18,12.0
800,22,22,12.19047619047619,89,89,47,21,2558109,22,6,17,8.0
801,6,6,15.2,33,33,8,5,1553088,6,5,11,4.0
802,7,7,5.5,98,98,28,6,1249392,7,0,7,7.0
803,8,8,20.571428571428573,86,86,24,7,1181590,8,0,12,5.0
804,16,16,17.6,112,112,82,15,3347074,16,3,21,5.0
805,5,5,30.0,48,48,12,4,1089130,5,1,15,30.0
806,14,14,15.076923076923077,28,28,18,13,3311636,14,3,10,18.0
807,22,22,9.619047619047619,26,26,19,21,439205,22,2,11,4.0
808,4,4,20.333333333333332,29,29,1,3,3056331,4,0,15,30.0
809,22,22,6.857142857142857,160,160,90,21,1941111,22,6,18,11.0
810,4,4,19.333333333333332,22,22,8,3,420520,4,0,16,30.0
811,8,8,20.428571428571427,79,79,39,7,2754200,8,2,20,30.0
812,48,48,7.319148936170213,846,823,646,47,2558743,48,3,11,6.0
813,6,6,27.0,18,18,2,5,1287397,6,4,14,30.0
